ID,Language_ID,Phonemic,Phonetic,Orthographic,Variants,Form_Comment,Source,Procedural_Comment,Procedural_Comment_Concept,Concept_ID
tapiete1_grind1_2,tapiete1,,[ʒoʒoka],<yoyoka>,,"(To grind; to crush, moler; machacar (p.e. la cáscara de maiz), moler mal; yoka=break)",tapiete1{1},"keep: <yoso>[dʒoso] (to grind, moler, molelo)",,grind1
tapiete1_grind1_3,tapiete1,,,<mongui>,,,tapiete1{3},"keep: <yoso>[dʒoso] (to grind, moler, molelo)",,grind1
eastern_bolivian_guarani1_grind1_1,eastern_bolivian_guarani1,/ᵐbaeso/,,,,"(crush, grind)",eastern_bolivian_guarani1{1},,,grind1
guarayu1_grind1_1,guarayu1,/ej'tʃotʃo/,,,,,guarayu1{1},,,grind1
siriono1_grind1_1,siriono1,,,<tocho>,,,siriono1{1},,,grind1
yuqui1_grind1_1,yuqui1,,,<ituquia>,,"(Smash it! Grind it! (re: ground peanuts, meat))",yuqui1{2},,,grind1
jora1_grind1_1,jora1,No value,No value,No value,,No value,jora1No value,,,grind1
warazu1_grind1_1,warazu1,,,<-tsóho>,,(to grind),warazu1{9},,,grind1
warazu1_grind1_2,warazu1,,,<-ʔítso>,,(to grind),warazu1{9},,,grind1
omagua1_grind1_1,omagua1,/kɨɾɨka/,,,,,omagua1{1},,,grind1
cocama_cocamilla1_grind1_1,cocama_cocamilla1,,[kɨɾɨka],,,(KLL),cocama_cocamilla1{2},,,grind1
cocama_cocamilla1_grind1_2,cocama_cocamilla1,,,<kiɾika>,,,cocama_cocamilla1{4},,,grind1
tupinamba1_grind1_1,tupinamba1,,,<soca>,,"(jo) (pilar, bater)",tupinamba1{2},,,grind1
tapirape1_grind1_1,tapirape1,,,<xaak>,,,tapirape1{1},,,grind1
tocantins_asurini1_grind1_1,tocantins_asurini1,,,<kytýk>,,"(Ia)(esfregar, escovar, moer, ralar)",tocantins_asurini1{3},,,grind1
parakana1_grind1_1,parakana1,,,<ka'ika'i>,,,parakana1{1},Keep: <mo'i>,,grind1
parakana1_grind1_2,parakana1,,,<mo'i>,,,parakana1{1},Keep: <mo'i>,,grind1
canoeiro1_grind1_1,canoeiro1,,,<ok2>,,"(pilar, socar)",canoeiro1{1},,,grind1
tembe1_grind1_1,tembe1,,,<tzôk>,,"(pisar, socar, moer, pilar)",tembe1{1},,,grind1
guajajara1_grind1_1,guajajara1,,,<umu'i>,,"(rasgar, moer)",guajajara1{1},"Keep: <oxok>(moer, pisar (moer no pilão)",,grind1
guajajara1_grind1_2,guajajara1,,,<oxok>,,"(moer, pisar (moer no pilão))",guajajara1{1},"Keep: <oxok>(moer, pisar (moer no pilão)",,grind1
turiwara1_grind1_1,turiwara1,No value,No value,No value,,No value,turiwara1No value,,,grind1
anambe1_grind1_1,anambe1,No value,No value,No value,,No value,anambe1No value,,,grind1
arawete1_grind1_1,arawete1,No value,No value,No value,,No value,arawete1No value,,,grind1
xingu_asurini1_grind1_1,xingu_asurini1,,,<imẽ'e>,,(amolar),xingu_asurini1{2},,,grind1
kayabi1_grind1_1,kayabi1,,,<moku'i>,,(moer),kayabi1{2},,,grind1
apiaka1_grind1_1,apiaka1,No value,No value,No value,,No value,apiaka1No value,,,grind1
parintintin1_grind1_1,parintintin1,No value,No value,No value,,No value,parintintin1No value,,,grind1
kamayura1_grind1_1,kamayura1,,,<hok>,,,kamayura1{7},,,grind1
wayampi1_grind1_1,wayampi1,No value,No value,No value,,No value,wayampi1No value,,,grind1
teko1_grind1_1,teko1,No value,No value,No value,,No value,teko1No value,,,grind1
urubu_kaapor1_grind1_1,urubu_kaapor1,,,<sosok>,,"(socar, moer, bater com pau, atacar com pau, apertar)",urubu_kaapor1{1},,,grind1
guaja1_grind1_1,guaja1,,,<jamixó>,,,guaja1{2},,,grind1
aweti1_grind1_1,aweti1,,,<wa-tok>,,,aweti1{4},,,grind1
satere_mawe1_grind1_1,satere_mawe1,/otok/,,,,,satere_mawe1{4},,,grind1
tembe1_grind2_1,tembe1,,,<iha2>,,,tembe1{1},,,grind2
tembe1_grind2_2,tembe1,,,<zo-tzôk>,,,tembe1{1},,,grind2
kayabi1_grind2_1,kayabi1,,,<-mo'i>,,(trans 1)(pilar-seco),kayabi1{2},,,grind2
kayabi1_grind2_2,kayabi1,,,<-mo'om>,,(trans 1)(pilar-molhado),kayabi1{2},,,grind2
teko1_grind2_1,teko1,,,<zozog>,,(écraser),teko1{1},,,grind2
teko1_grind2_2,teko1,/kuɾiʔig/,,,,(écraser),teko1{11},,,grind2
teko1_grind2_3,teko1,,,<kɨlɨg>,,"(râper, e.g. grating carrots)",teko1{1},,,grind2
ache1_spin1_1,ache1,/puwa/,[pu.'wa],,,(hilar),ache1{4},,,spin1
paraguayan_guarani1_spin1_1,paraguayan_guarani1,,,<(ai)povã>,,,paraguayan_guarani1{1},,,spin1
kaiwa1_spin1_1,kaiwa1,No value,No value,No value,,No value,kaiwa1No value,,,spin1
mbya_guarani1_spin1_1,mbya_guarani1,No value,No value,No value,,No value,mbya_guarani1No value,,,spin1
chiripa1_spin1_1,chiripa1,No value,No value,No value,,No value,chiripa1No value,,,spin1
xeta1_spin1_1,xeta1,No value,No value,No value,,No value,xeta1No value,,,spin1
tapiete1_spin1_1,tapiete1,No value,No value,No value,,No value,tapiete1No value,,,spin1
eastern_bolivian_guarani1_spin1_1,eastern_bolivian_guarani1,/põwa/,,,,,eastern_bolivian_guarani1{1},,,spin1
guarayu1_spin1_1,guarayu1,No value,No value,No value,,No value,guarayu1No value,,,spin1
siriono1_spin1_1,siriono1,,,<nyuao>,,,siriono1{1},,,spin1
siriono1_spin1_2,siriono1,,,<ñinyu ao>,,,siriono1{1},,,spin1
yuqui1_spin1_1,yuqui1,No value,No value,No value,,No value,yuqui1No value,,,spin1
jora1_spin1_1,jora1,No value,No value,No value,,No value,jora1No value,,,spin1
warazu1_spin1_1,warazu1,,,<-púwə>,,(to spin),warazu1{9},,,spin1
omagua1_spin1_1,omagua1,No value,No value,No value,,No value,omagua1No value,,,spin1
cocama_cocamilla1_spin1_1,cocama_cocamilla1,,,<ipani>,,,cocama_cocamilla1{6},,,spin1
tupinamba1_spin1_1,tupinamba1,,,<pobana>,,,tupinamba1{1},,,spin1
tapirape1_spin1_1,tapirape1,,,<pawyn>,,,tapirape1{1},,,spin1
tocantins_asurini1_spin1_1,tocantins_asurini1,,,<powón>,,(Ia),tocantins_asurini1{3},,,spin1
parakana1_spin1_1,parakana1,No value,No value,No value,,No value,parakana1No value,,,spin1
canoeiro1_spin1_1,canoeiro1,No value,No value,No value,,No value,canoeiro1No value,,,spin1
tembe1_spin1_1,tembe1,,,<pupé>,,,tembe1{1},,,spin1
guajajara1_spin1_1,guajajara1,,,<upuwàn>,,"(fiar algodão, fazer linha, fiar fio)",guajajara1{1},,,spin1
turiwara1_spin1_1,turiwara1,No value,No value,No value,,No value,turiwara1No value,,,spin1
anambe1_spin1_1,anambe1,No value,No value,No value,,No value,anambe1No value,,,spin1
arawete1_spin1_1,arawete1,,,<puwĩ>,,,arawete1{1},,,spin1
xingu_asurini1_spin1_1,xingu_asurini1,,,<o.pywyn>,,,xingu_asurini1{1},,,spin1
kayabi1_spin1_1,kayabi1,,,<-powãn>,,(trans 1),kayabi1{2},,,spin1
apiaka1_spin1_1,apiaka1,No value,No value,No value,,No value,apiaka1No value,,,spin1
parintintin1_spin1_1,parintintin1,No value,No value,No value,,No value,parintintin1No value,,,spin1
kamayura1_spin1_1,kamayura1,,,<powan>,,"(fiar, tecer)",kamayura1{1},,,spin1
wayampi1_spin1_1,wayampi1,/-mɨnɨyupɔã/,,,,(filer le coton),wayampi1{1},keep poa,,spin1
wayampi1_spin1_2,wayampi1,/-pɔã/,,,,(filer),wayampi1{1},keep poa,,spin1
wayampi1_spin1_3,wayampi1,/-pɔʔi/,,,,"(etirer, filer le cotton)",wayampi1{1},keep poa,,spin1
teko1_spin1_1,teko1,,,<poaŋ>,,(filer),teko1{1},,,spin1
teko1_spin1_2,teko1,/poan/,,,,,teko1{11},,,spin1
urubu_kaapor1_spin1_1,urubu_kaapor1,No value,No value,No value,,No value,urubu_kaapor1No value,,,spin1
aweti1_spin1_1,aweti1,/powã/,,,,(spin),aweti1{6},,,spin1
satere_mawe1_spin1_1,satere_mawe1,No value,No value,No value,,No value,satere_mawe1No value,,,spin1
teko1_spin2_1,teko1,/botətəg/,,,,"(tisser, weave)",teko1{11},,,spin2
aweti1_spin2_1,aweti1,,,<mopɨʔɨta>,,(fuso),aweti1{3},,,spin2
ache1_sit1_1,ache1,/wapɨ/,[wa.pɨ],,,"(sentarse, sentar)",ache1{4},,,sit1
